transaction_id,rule_key,rule_label,rule_score,risk_reason
TXN00018498,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0031) - segregation of duties breach
TXN00015752,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0083) - segregation of duties breach
TXN00010272,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0058) - segregation of duties breach
TXN00017349,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0016) - segregation of duties breach
TXN00005585,self_approval,Self Approval,1.0,Self approval: voucher raised and approved by the same employee (E0013) - segregation of duties breach
TXN00014261,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0039) - segregation of duties breach
TXN00005484,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0084) - segregation of duties breach
TXN00019929,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0065) - segregation of duties breach
TXN00016235,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0011) - segregation of duties breach
TXN00007570,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0117) - segregation of duties breach
TXN00028932,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0105) - segregation of duties breach
TXN00027583,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0080) - segregation of duties breach
TXN00016416,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0006) - segregation of duties breach
TXN00012576,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0133) - segregation of duties breach
TXN00007499,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0101) - segregation of duties breach
TXN00024661,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0038) - segregation of duties breach
TXN00025438,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0129) - segregation of duties breach
TXN00012481,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0013) - segregation of duties breach
TXN00000085,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0020) - segregation of duties breach
TXN00028520,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0059) - segregation of duties breach
TXN00019606,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0108) - segregation of duties breach
TXN00006760,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0101) - segregation of duties breach
TXN00000729,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0138) - segregation of duties breach
TXN00003779,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0026) - segregation of duties breach
TXN00027387,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0103) - segregation of duties breach
TXN00024720,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0011) - segregation of duties breach
TXN00022900,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0016) - segregation of duties breach
TXN00009523,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0105) - segregation of duties breach
TXN00024987,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0043) - segregation of duties breach
TXN00022503,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0096) - segregation of duties breach
TXN00009884,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0091) - segregation of duties breach
TXN00011875,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0083) - segregation of duties breach
TXN00006157,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0038) - segregation of duties breach
TXN00024362,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0043) - segregation of duties breach
TXN00012186,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0056) - segregation of duties breach
TXN00018181,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0017) - segregation of duties breach
TXN00021707,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0003) - segregation of duties breach
TXN00014555,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0055) - segregation of duties breach
TXN00013626,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0118) - segregation of duties breach
TXN00011575,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0074) - segregation of duties breach
TXN00026927,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0059) - segregation of duties breach
TXN00017938,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0031) - segregation of duties breach
TXN00015432,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0015) - segregation of duties breach
TXN00012326,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0126) - segregation of duties breach
TXN00020243,self_approval,Self Approval,1.0,Self approval: voucher raised and approved by the same employee (E0015) - segregation of duties breach
TXN00023688,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0118) - segregation of duties breach
TXN00020451,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0079) - segregation of duties breach
TXN00007962,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0020) - segregation of duties breach
TXN00026940,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0110) - segregation of duties breach
TXN00004643,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0039) - segregation of duties breach
TXN00024441,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0110) - segregation of duties breach
TXN00001857,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0083) - segregation of duties breach
TXN00000201,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0038) - segregation of duties breach
TXN00018297,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0070) - segregation of duties breach
TXN00029608,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0100) - segregation of duties breach
TXN00009466,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0032) - segregation of duties breach
TXN00013651,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0058) - segregation of duties breach
TXN00016711,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0094) - segregation of duties breach
TXN00021559,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0055) - segregation of duties breach
TXN00010246,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0070) - segregation of duties breach
TXN00014018,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0039) - segregation of duties breach
TXN00011132,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0116) - segregation of duties breach
TXN00000218,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0065) - segregation of duties breach
TXN00026082,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0003) - segregation of duties breach
TXN00008816,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0038) - segregation of duties breach
TXN00024599,self_approval,Self Approval,0.85,Self approval: voucher raised and approved by the same employee (E0030) - segregation of duties breach
TXN00028560,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Orient Industrial (Shanghai) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00029476,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Orient Supply Chain (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00023994,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Zhongtai Trading Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00017073,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Vertex Electronics (Shenzhen) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00009194,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Longhe Logistics (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00007632,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Zhongtai Trading Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00026630,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Ruixin Industrial (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00027041,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Dynamic Facilities (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00010108,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Zenith Packaging (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00023226,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Hengtai Systems Group): amount is more than 8x this vendor's average payment
TXN00020265,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Everest Services (Shenzhen) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00000400,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Ruixin Materials Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00024687,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Orient Supply Chain (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00008020,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Apex Materials (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00007697,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Orient Supply Chain (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00018234,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Blue Ridge Technology (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00022937,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Yongsheng Automation (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00020307,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Kunlun Services Group): vendor had no activity for over 180 days before this payment
TXN00006356,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Orient Engineering (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00028523,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Zenith Consulting (Shenzhen) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00007791,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Concord Services (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00025816,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Zhongtai Trading Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00025872,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Dynamic Industrial Holdings): amount is more than 8x this vendor's average payment
TXN00005346,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Kunlun Packaging (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00028559,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Fortune Industrial Holdings): amount is more than 8x this vendor's average payment
TXN00018944,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Hengtai Industrial (Shenzhen) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00015323,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Concord Systems Group): amount is more than 8x this vendor's average payment
TXN00009718,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Everest Technology (Shenzhen) Co., Ltd.): vendor had no activity for over 180 days before this payment"
TXN00015939,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Everest Logistics (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00008469,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Wanhe Materials (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00028273,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Orient Trading (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00007918,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Kaiyuan Technology (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00028352,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Longhe Consulting (Shanghai) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00021981,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Mingda Consulting Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00002893,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Hengtai Trading Group): amount is more than 8x this vendor's average payment
TXN00000113,unusual_vendor,Unusual Vendor,0.7,Unusual vendor (Vertex Supply Chain Group): amount is more than 8x this vendor's average payment
TXN00013617,unusual_vendor,Unusual Vendor,0.7,Unusual vendor (Zhongtai Services Holdings): amount is more than 8x this vendor's average payment
TXN00009504,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Apex Consulting (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00005117,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Kunlun Trading Group): vendor had no activity for over 180 days before this payment
TXN00008820,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Qianhai Supply Chain (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00000641,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Delta Engineering Group): amount is more than 8x this vendor's average payment
TXN00000391,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Orient Industrial (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00012644,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Delta Automation (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00002821,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Kunlun Media (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00014891,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Concord Logistics (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00006297,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Innovate Industrial (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00017210,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Delta Services (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00015397,unusual_vendor,Unusual Vendor,0.7,Unusual vendor (Everest Materials Holdings): amount is more than 8x this vendor's average payment
TXN00027852,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Delta Engineering (Shanghai) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00007057,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Qianhai Supply Chain (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00025775,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Dynamic Engineering (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00018558,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Delta Supply Chain Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00022480,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Delta Services (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00005462,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Apex Packaging Holdings): amount is more than 8x this vendor's average payment
TXN00000244,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Zhongtai Media (Shenzhen) Co., Ltd.): vendor had no activity for over 180 days before this payment"
TXN00004829,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Hengtai Trading Group): amount is more than 8x this vendor's average payment
TXN00002066,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Longhe Trading (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00014009,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Hanwei Materials (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00006870,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Fortune Media Co., Ltd.): vendor had no activity for over 180 days before this payment"
TXN00003715,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Sunrise Packaging Holdings): amount is more than 8x this vendor's average payment
TXN00001824,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Everest Trading Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00028176,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Blue Ridge Trading (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00025374,unusual_vendor,Unusual Vendor,0.6,Unusual vendor (Union Electronics Group): vendor registered less than 90 days before the payment
TXN00005549,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Wanhe Systems (Guangzhou) Co., Ltd.): vendor had no activity for over 180 days before this payment"
TXN00008257,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Bright Trading Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00015008,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Pacific Systems Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00028678,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Zhongtai Trading Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00024334,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Global Materials Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00006056,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Concord Media (Shenzhen) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00010974,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Xinrun Services (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00002478,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Jinlong Facilities (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00007048,unusual_vendor,Unusual Vendor,0.7,Unusual vendor (Nordic Consulting Group): amount is more than 8x this vendor's average payment
TXN00007309,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Cathay Services (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00023435,unusual_vendor,Unusual Vendor,0.6,Unusual vendor (Union Electronics Group): vendor registered less than 90 days before the payment
TXN00006204,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Global Engineering (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00021657,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Bright Trading Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00000855,unusual_vendor,Unusual Vendor,0.7,Unusual vendor (Hengtai Systems Group): amount is more than 8x this vendor's average payment
TXN00006966,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Mingda Automation Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00024088,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Apex Automation (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00025642,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Silverline Media Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00021471,unusual_vendor,Unusual Vendor,0.7,Unusual vendor (Fortune Consulting Group): amount is more than 8x this vendor's average payment
TXN00025543,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Delta Systems Group): amount is more than 8x this vendor's average payment
TXN00002949,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Yongsheng Logistics (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00028144,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Bright Trading (Beijing) Co., Ltd.): vendor had no activity for over 180 days before this payment"
TXN00028711,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Mingda Electronics (Beijing) Co., Ltd.): vendor had no activity for over 180 days before this payment"
TXN00017935,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Concord Services Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00024641,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Union Technology Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00004124,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Pacific Technology (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00001468,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Northwind Consulting (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00002742,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Blue Ridge Engineering Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00025221,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Hanwei Industrial (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00005622,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Tianhe Technology (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00022338,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Delta Services (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00018250,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Mingda Industrial (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00000324,unusual_vendor,Unusual Vendor,0.82,"Unusual vendor (Longhe Engineering Co., Ltd.): vendor registered less than 90 days before the payment; amount is more than 8x this vendor's average payment"
TXN00004882,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Zhongtai Facilities (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00006066,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Pacific Materials (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00021269,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Silverline Logistics Group): amount is more than 8x this vendor's average payment
TXN00023272,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Vertex Logistics Group): amount is more than 8x this vendor's average payment
TXN00011785,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Kaiyuan Electronics (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00006935,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Kaiyuan Engineering Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00001300,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Zenith Services Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN90000010,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Zenith Services Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00008565,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Hanwei Industrial (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00025817,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Mingda Logistics (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00007546,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Hanwei Industrial (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00012581,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Zenith Facilities Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00002811,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Tianhe Services (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00016715,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Orient Consulting (Shenzhen) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00015768,unusual_vendor,Unusual Vendor,0.7,Unusual vendor (Mingda Technology Group): amount is more than 8x this vendor's average payment
TXN00011863,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Dynamic Logistics (Shanghai) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00018007,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Jinlong Facilities (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00028705,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Apex Packaging Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00000251,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Qianhai Services (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00029543,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Hengtai Systems Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00017058,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Nordic Facilities (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00007070,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Hengtai Media (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00015413,unusual_vendor,Unusual Vendor,0.82,"Unusual vendor (Dynamic Logistics (Shanghai) Co., Ltd.): vendor registered less than 90 days before the payment; amount is more than 8x this vendor's average payment"
TXN00027362,unusual_vendor,Unusual Vendor,0.82,"Unusual vendor (Qianhai Services (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment; amount is more than 8x this vendor's average payment"
TXN00005557,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Concord Materials Holdings): amount is more than 8x this vendor's average payment
TXN00028116,unusual_vendor,Unusual Vendor,0.7,Unusual vendor (Delta Systems Group): amount is more than 8x this vendor's average payment
TXN00017180,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Fortune Industrial Holdings): amount is more than 8x this vendor's average payment
TXN00001151,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Innovate Technology (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00013011,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Nordic Electronics Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00004619,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Global Trading (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00014283,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Mingda Logistics (Guangzhou) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00013333,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Kaiyuan Technology Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00025389,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Zhongtai Industrial Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00004368,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Vertex Logistics (Shanghai) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00005955,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Cathay Media (Beijing) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00010943,unusual_vendor,Unusual Vendor,0.6,"Unusual vendor (Vertex Logistics (Shanghai) Co., Ltd.): vendor registered less than 90 days before the payment"
TXN00020863,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Global Trading (Shanghai) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00014751,unusual_vendor,Unusual Vendor,0.55,Unusual vendor (Zenith Consulting Holdings): amount is more than 8x this vendor's average payment
TXN00018656,unusual_vendor,Unusual Vendor,0.6,Unusual vendor (Delta Technology Group): vendor registered less than 90 days before the payment
TXN00008846,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Bright Facilities (Guangzhou) Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00017167,unusual_vendor,Unusual Vendor,0.7,"Unusual vendor (Zhongtai Industrial Co., Ltd.): amount is more than 8x this vendor's average payment"
TXN00026398,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Concord Electronics Co., Ltd.): vendor had no activity for over 180 days before this payment"
TXN00028677,unusual_vendor,Unusual Vendor,0.55,"Unusual vendor (Silverline Engineering (Guangzhou) Co., Ltd.): vendor had no activity for over 180 days before this payment"
